name,level,sex,ctime,rcount,like,content
无聊的Z菌,6,男,1547906520,0,0,支持支持
冷冻罗非魚,5,保密,1547906444,0,0,这是要火
SylvanYan,6,男,1547905858,0,0,太短了，不够看[小电视_害羞][小电视_害羞][小电视_害羞]
rydalllx,6,保密,1547905799,0,0,哈哈哈哈哈
账号已注销,0,保密,1547905751,0,0,哈哈哈
圣战与邪神,6,男,1547905581,2,0,太短了，看不够啊，还是周更，这是打算周指活吗
机器人robot丶,6,保密,1547905460,0,0,66666
浮云小姐17,6,女,1547905437,0,0,今天电视里看到了
2_kilometers,6,保密,1547905648,0,0,我关注民生了
雁南路,5,男,1547905194,0,0,电视左下角出现了bilibili哎
单的狮子,6,女,1547905187,0,0,我的天，以后热评会不会被公开配音羞耻啊(=・ω・=)
互帮互助共建和谐社会,5,保密,1547905016,0,0,感觉有点短啊
互联网自留地,6,男,1547904898,0,0,嗯，白给
一碗机智的小馄饨,6,保密,1547904783,0,0,优秀优秀 这个综艺我给满分
账号已注销,0,保密,1547904761,0,0,下边有个团团快给他捞上来(〜￣△￣)〜
怠鼠lazykangaroo,6,保密,1547904991,0,0,综艺弹幕两开花
黄色海参,6,保密,1547904412,0,0,以後要多評論..還可以真·上電視
一本附魔书,5,男,1547904360,0,0,火钳刘明
scott紫夜,5,保密,1547904310,0,0,1818  快乐源泉
冯sir666,6,男,1547904277,0,0,啊哈哈哈哈哈哈哈哈哈哈哈吧
萧萧肃肃飒飒,6,保密,1547904366,0,0,哈哈哈哈太短了我要看十分钟的！
南海剑怪,6,男,1547904125,0,0,8848钛晶手机,对不起,来错地方了...............
左耳钉的承诺i,5,保密,1547904001,0,0,1818黄金眼——我的快乐源泉(⌒▽⌒)
薛定谔的脚皮,6,男,1547903879,0,0,我和我爸一起看的 忍着没笑出来[小电视_嘟嘴]
Nikokin,5,保密,1547903823,0,0,最强综艺
我来给你丶来一拳,5,男,1547903690,0,0,这个号竟然是官方号呀2333
小鱼干の怪兽肉,6,男,1547903593,0,0,快乐源泉美滋滋
橙瓣瓣,5,女,1547903567,0,0,这个组合很绝！
最后一间唱片铺1995,5,女,1547903488,0,0,第一期，一定要三连，以资鼓励
就让我咬一口,6,保密,1547903355,0,0,哈哈，没准将来我的id也会出现在电视上[小电视_笑]
三顧茅房,6,男,1547903340,0,0,哔哩哔哩黄金眼。。。
旺财财财財,5,保密,1547903307,0,0,2019年年轻人的第一场两开花(｀・ω・´)
xzx20070732,6,男,1547903305,0,0,画外音=又是你
闲者丘比,5,男,1547904085,0,0,所以配音前有没有问过原吐槽人想被汉子还是妹子配音呢[小电视_笑]
Yui天下第一可爱,6,保密,1547903895,0,0,火钳刘明
小越女O_o,5,男,1547903495,0,0,太骚了，真的
谦谦君子爱银子,6,男,1547903172,0,0,前排
请让我和黎明恋爱吧,6,女,1547903227,1,0,这个有点意思尬
陈少Takeru,6,男,1547903139,0,0,真-灵魂拷问(笑)
我走过你走过的街道,5,男,1547903115,0,0,你为什么会出现在我的搜索框里
次生宇宙倒立观察员,5,男,1547903111,0,0,台网融合台网融合Ծ ̮ Ծ
容易失眠的小学生,6,保密,1547903026,0,0,看我发现了什么  先三连一波
希羽司言,5,保密,1547902878,0,0,www
bili_2551829882,6,保密,1547902644,0,0,快乐源泉1818黄金眼。[2233娘_大笑]
银河繁星中的回忆,6,男,1547902923,0,0,催更催更
VAN裤子弟,6,男,1547902528,0,0,签尼斯皮剖馊牛鼻，哈哈哈
灬兮陌,6,保密,1547902498,0,0,看我发现了什么！
growwithUP,5,女,1547902497,0,0,看新闻长见识，还快乐*^_^*
请叫我九州先森,6,女,1547902419,0,0,新闻弹幕两开花
代价6个b,6,保密,1547902385,0,0,官方灵魂拷问来了！！！[小电视_太太喜欢]
南光彷天海,6,男,1547902360,0,0,不打游戏，就爱看新闻(=・ω・=)
艳火啊啊啊啊啊,6,男,1547902316,0,0,666
我吃红豆包,6,男,1547902275,0,0,1818黄金眼，沙雕网友的快乐源泉
Chaode号,5,男,1547902208,0,0,BILIBILI&1818   
BI18俩开花
养不起参,6,男,1547902201,0,0,又是你的声音(°∀°)ﾉ
某lv6的泪爷,5,男,1547902154,0,0,这个可以啊，关注了。
勇敢牛牛开大车,6,保密,1547902527,0,0,有点意思
青旗沽酒酒酒酒,5,保密,1547902300,0,0,灵魂拷问，哈哈哈哈哈
狮子座的丞相,6,保密,1547902048,0,0,就是需要这样的记者啊
逆光陌城,5,女,1547902010,0,0,留名
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈大笑,5,保密,1547901938,0,0,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈天秀
澪时雨と秋,6,女,1547901844,0,0,1818表示浙江人天天看
若芽不色,5,女,1547901755,0,0,哈哈哈哈哈哈哈哈哈哈哈
朝雾晴zzz,6,男,1547901675,0,0,让我们看，小黄金眼这个忠厚老实的头像
耶夢,6,保密,1547901563,0,0,加油加油！
大橘F_F,6,保密,1547901558,0,0,给评论配音什么的太羞耻了吧~~~
loveyouweinan,6,女,1547901356,0,0,我迷上了1818[2233娘_大笑][2233娘_大笑][狐妖_心][洛天依_哈哈哈][洛天依_爱你哦]
卡了别jio华为不卡,5,男,1547901306,0,0,哟，回来了
巴西剑客急流山姆,5,保密,1547901301,0,0,666
涵以墨,6,男,1547901199,0,0,哈哈哈，太好了，在b 站看新闻
Pinesow海蛎煎,6,男,1547901085,0,0,超喜欢1818黄金眼，加油！
百目鬼サヤカ,6,男,1547901963,1,0,真的是在电视上播了
野区财神,6,保密,1547901453,0,0,下期应该是灵魂摄影
开到荼蘼后,5,保密,1547901274,0,0,官方也来参加粉丝生活了么？哈哈哈
白头蜂鸟,6,保密,1547901263,0,0,哇 期待 这要承包我一年的欢乐了[小电视_赞]
萧然云陌,6,女,1547901185,0,0,哈哈哈哈哈哈哈哈哈哈
☯,5,男,1547900966,0,0,我每天都在灵魂拷问自己 钱呢 车呢 房呢 女朋友呢?
薄荷凉今夏,6,女,1547900964,0,0,首页，安排@bilibili
PigeonB,6,男,1547900901,0,0,哈哈哈哈nice啊
落叶盼归根,5,保密,1547900879,0,0,(･∀･)
尾尾尾尾尾尾的猫,6,女,1547901188,0,0,？？？？？
過往cpl,6,男,1547900817,0,0,快乐喷泉，哈哈
左膝有疤不可爱,6,保密,1547900633,0,0,哇塞!
CBOKA,6,保密,1547900537,0,0,不错嘛，关注了
空耳小天王,6,保密,1547900528,0,0,欢乐源泉 名不虚传！！！！！  哈哈哈哈~~~
cerysz,6,保密,1547900418,0,0,这是官方的说？哈哈，咋觉得这么不正经(⌒▽⌒)(⌒▽⌒)(⌒▽⌒)
原来是四儿呀,5,保密,1547900390,0,0,哈哈哈哈还笑场了哈哈哈哈
啵啵小堂w,6,男,1547900351,0,0,23333333333
暗星不发光,6,保密,1547900253,0,0,秀啊
惬意的游荡,6,男,1547900231,0,0,我第一次知道有个这东西，哈哈哈哈哈哈哈哈哈哈哈哈哈哈，笑死我了哈哈哈哈哈哈哈，笑死我了哈哈哈哈哈哈哈，笑死我了哈哈哈哈哈哈哈，笑死我了
喜欢吃大辣椒,6,女,1547900207,0,0,emmm
此人未现充,6,保密,1547900167,0,0,dd
行走的阿慢,6,保密,1547900113,0,0,哈哈哈哈哈哈哈哈哈哈
_白露-,6,女,1547900112,0,0,我奶奶在看，我说怎么有小电视和bilibili
笒笙丶,6,保密,1547900072,0,0,嚯嚯   新模式 新创造 新生活
精心护发头不秃,5,保密,1547900067,0,0,哈哈哈哈哈哈哈
--不买立减百分之百--,5,保密,1547899997,0,0,也就是10几万的表有的地方不能去
月照霜雪,5,保密,1547899954,0,0,哈哈哈哈哈哈
是一千片叶子,6,女,1547899922,0,0,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
育碧上海工作室,6,保密,1547899896,0,0,小的时候就和家里人一起在电视上看1818黄金眼，现在在b站看，1818黄金眼算是我见过的做得最成功的地方台节目了吧，祝他们越做越好
-Cutiepie,6,保密,1547900657,0,0,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
星光般璀璨的卡兹SAMA,6,男,1547900420,0,0,妈耶
央央0829,5,保密,1547900250,0,0,我来见证历史了
外歪滴豆沙包,6,女,1547900227,0,0,哈哈哈哈哈哈哈哈哈哈
笒笙丶,6,保密,1547900161,0,0,每天晚上吃饭在浙江6频道看一小时1818黄金眼
八月桂花飘香,5,男,1547900093,0,0,坐等你火哦
耳语矮猎,6,男,1547899932,0,0,这番我追了[小电视_赞]
付明轩妈妈,5,女,1547900515,0,0,这也太棒了！
君越越,5,男,1547899748,0,0,我们关注你，只是因为你们这里的沙雕太多了
M993闇霂玖玖叄,6,男,1547899648,0,0,你个糟东西坏的很，硬币快被你骗没了(⌒▽⌒)
账号已注销,0,保密,1547899628,0,0,官方要火
xsvd4237,6,保密,1547899504,0,0,23333333
烈風_玛格特洛依德,6,男,1547899443,0,0,官方剪辑，最为致命
延毕童子,6,保密,1547899439,1,0,话说。。在浙江外的人在电视上看得到1818黄金眼么？
科学修仙_,6,保密,1547899408,0,0,前排
洗衣机里的人魚,6,保密,1547899385,0,0,啊哈哈哈哈哈哈哈哈哈哈
韩子晞,6,男,1547899379,0,0,来自小8的一发灵魂痛击
是一千片叶子,6,女,1547899319,0,0,我来了！！
雷速JYC,6,保密,1547899295,0,0,1000多人在看真是太可怕啦！
雨中的水泡,5,保密,1547899260,1,0,我发现一个问题，好像5级大佬才能上电视！！
动离忧泪难收,6,男,1547899151,0,0,太搞笑了23333
朝绪,6,女,1547899080,0,0,我也要上电视~
肥兔喵,6,男,1547899071,0,0,有趣，就是太短了2333
沐雨秋阳spe,6,保密,1547899066,0,0,为什么你们的手机屏幕都是碎的...
温泉超神,5,男,1547899023,0,0,这个真的是官方吐槽啊，这个声音真的熟悉
鹤顶红顶级品鉴师,6,男,1547898927,0,0,感觉自从小八入驻B站之后越来越奔放了
谢谢谢谢8888,5,女,1547898888,0,0,哈哈，配音笑场啦，黄金眼搞事情啊，喜闻乐见
迷茫没有目标,5,男,1547898880,0,0,秀啊
永远的三岁半,6,保密,1547898860,0,0,这什么沙雕新闻 看的我...好入迷
swm_n_te_poo_,6,保密,1547898838,0,0,这是官方号？！
咕噜噜猴,5,女,1547898824,0,0,是真的好看！！
再见风语如歌,6,男,1547898821,0,0,hhhh1818越办越好了
惠厨雷空,5,男,1547898801,0,0,∑(￣□￣;)
唱歌比鬼还难听,6,男,1547898762,0,0,哈哈哈哈哈哈哈哈这些经典网友评论都见过，恭喜上电视
庐州小白骨,5,保密,1547898718,0,0,全看过……
喵云是见习魔法使,6,女,1547898653,0,0,哈哈哈哈哈哈哈哈哈哈哈哈哈哈
Painappuru77,6,保密,1547898610,0,0,厉害厉害哈哈哈哈
リんゆき,5,保密,1547898576,0,0,居然都没看过。我该补课了( ´_ゝ｀)
丶肥仔伟,6,男,1547899285,0,0,看见土狼了[2233娘_大笑]
淳於枭,6,男,1547898529,0,0,有点羞耻是什么情况
蔽诗三百,5,保密,1547898514,0,0,哈哈哈哈哈挺好玩的
三月没肉吃,6,男,1547898390,0,0,hahahaha
20090729,5,保密,1547898380,0,0,哈哈哈强阿
魔法少女菲欧娜,5,男,1547898323,0,0,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈快笑死了😂😂😂😂
yysxiaoyu,6,男,1547899049,0,0,哔哩哔哩艾特黄金眼 666
自然选择灬前进四,6,保密,1547898380,0,0,一直看今天我决定点击关注了(⌒▽⌒)
康娜醤-,5,男,1547898191,0,0,啊哈哈哈哈
烟墨の尘,6,男,1547898095,0,0,试试会不会上榜
漠客,6,男,1547898040,0,0,惊了woc
dhfghde,6,保密,1547898040,0,0,都看过，没新鲜感怎么办？
水原胖子,5,女,1547898016,0,0,前排抢位
九十九夜溯玥,6,男,1547897991,0,0,与时俱进
杂鸡小麦,5,男,1547897982,0,0,支持1818
云翼的一个小电视,5,男,1547897947,0,0,前排
Neko易猫,6,保密,1547897938,0,0,好、好羞耻……下次请务必读我的评论啊！
红黑之魂QAQ,5,男,1547897866,0,0,真“灵魂拷问”
折骨为刀,6,男,1547897856,0,0,哈哈哈哈求下集！！
青蛙池塘夏日限定乐队,6,男,1547897847,0,0,全看过，真的，我真的爱小八
甘宇龙嘎嘎嘎,5,保密,1547897749,0,0,一周一期太少啦
雨_Thomson,5,保密,1547897736,0,0,来了
柒霄,6,保密,1547897681,0,0,公开处刑啊wdm哈哈哈哈哈哈哈
泷与三叶的前前倩世,6,男,1547897678,0,0,哈哈哈哈哈哈
墨筠-,5,女,1547897630,1,0,哈哈哈哈，优秀。我想知道，怎么在手机上看浙江六台，用哪个APP啊
说你个球,6,女,1547897603,0,0,1818年度总结
无处不在的瑾花,6,保密,1547897558,0,0,我觉得可以
艾蕾是我的,6,保密,1547897553,0,0,可以！就喜欢这种直白的新闻[小电视_赞]
七鹅e,6,女,1547897544,0,0,来啦来啦
不要刷短视频了,6,保密,1547897542,0,0,笑死我了
我欠你一大包辣条,5,保密,1547897509,0,0,天秀
我这么皮不了解一下吗,6,保密,1547897487,0,0,自己上1818
山娜Shyuna,6,女,1547897403,0,0,火钳刘明[小电视_笑]
天亦Rayson,6,男,1547897388,0,0,(･∀･)
邓紫祺,6,保密,1547897275,0,0,我们都是历史的见证者[小电视_笑]
河豚艺术家,5,男,1547897251,0,0,素质三连了(｀・ω・´)
_403Forbidden,6,男,1547897667,0,0,哈哈哈哈哈哈哈哈哈
以及马修,6,保密,1547897350,0,0,我已经深深的中了黄金眼的毒 一会不看就浑身难受
FFF团异端裁决团团长,6,男,1547897219,0,0,把你的硬币给我交了
大家的身上都有毛毛,6,女,1547897161,0,0,兹磁兹磁
这个我行,6,男,1547897139,0,0,中国最大炼铜聚集地
浪呀嘛浪呀浪啊,6,男,1547897134,0,0,1818黄金大巴掌，还想自圆其说找台阶下？不可能！
公开打脸才是唯一的出路（￣▽￣）
最终花不见叶,6,男,1547897115,0,0,这是搞事情
Himuro-Rogue,6,保密,1547897100,0,0,好短(°∀°)ﾉ
闻人玄天,4,保密,1547897095,0,0,只有我关注他的头像吗？
(￣∀￣)
疑是斩鲸鲵,5,男,1547897088,0,0,牛皮
闻人玄天,4,保密,1547897055,0,0,灵魂拷问
灵魂拷问
黑骑士伽司,5,男,1547897011,0,0,喜欢这个系列希望出连续剧！
轻剑无痕,5,保密,1547897002,0,0,看过
起名称太麻烦,6,男,1547896977,0,0,1818真的很皮[芮小凸小凹_666][芮小凸小凹_666][芮小凸小凹_超棒]
EiKill,6,女,1547896975,0,0,灵魂拷问拷灵魂，专业记者是狠人
胡狸是西西,6,保密,1547896968,0,0,哈哈哈哈哈哈哈
徐云流浪泰国,6,男,1547896957,0,0,龟龟 太秀了吧
晓切,5,男,1547896828,0,0,好早!
小电子牌儿,5,保密,1547896814,0,0,电视来的举手
Runningfireman,5,男,1547896771,0,0,说的没错  让年轻人爱上看新闻  其实我从小学就开始看了  一晃9年了(=・ω・=)
茶茶叶茶茶叶,6,保密,1547896695,0,0,微博来的举手
レーナ・ミリーゼ,6,保密,1547896683,0,0,hhhhhhhhhhhh真的6
永小恒,6,男,1547896666,0,0,啊啊啊来了[2233娘_大笑]
快乐冲浪浪浪,6,女,1547896664,0,0,哈哈哈
石浅zZ,6,保密,1547897886,0,0,来自灵魂深处的拷问
如意羊,6,男,1547897180,0,0,哈哈哈哈哈
xmiao8,6,保密,1547896951,0,0,噢噢噢噢噢噢噢噢噢噢噢噢
晓切,5,男,1547896855,0,0,来晚了(ﾟДﾟ≡ﾟдﾟ)!?
纯洁的人生不需要掩饰,6,保密,1547896613,0,0,23333
扣坎纳特,6,女,1547896394,0,0,天呐！来了！！
专吃大鹤的阿童木,6,保密,1547896393,0,0,哈哈哈哈，我发现了什么，刺激，
Baka碇真嗣,6,男,1547896386,0,0,1818黄金眼冲鸭！！！
那由多去哪,6,男,1547896356,0,0,喜欢这种节目[狐妖_脸红]
清浅一溪,4,女,1547896245,0,0,笑死了😂
熙池裁风,6,男,1547896244,0,0,来了！！！！！！！！！！！
诺亚之神,5,男,1547896225,0,0,看新闻看1818就够了
看的见的黑锅,5,保密,1547896215,0,0,开始灵魂拷问
苏少老哥稳,5,保密,1547896188,0,0,来了老弟
Max_Genius,6,保密,1547896187,0,0,666
小法老了是法老,5,保密,1547896135,0,0,太短了 不够看[小电视_哭泣]
小哑巴康康,6,男,1547896084,0,0,这个节目很棒哈哈哈
弦断了丶心碎了无数次,5,保密,1547896055,0,0,我@了谁谁又@了我
泡椒小米米,4,保密,1547896035,0,0,看了电视特地跑来支持
尾巴与小埋的日常,6,女,1547896014,0,0,两开花
弱水_Saiki,6,保密,1547896001,0,0,官方鬼畜哈哈哈
怎么改昵称鸭,6,女,1547897156,0,0,然后你发视频审核更快了(⌒▽⌒)
常盘台汽修学校,6,保密,1547897012,0,0,天秀啊
麦芽糖糖,6,女,1547896944,0,0,喜翻儿
关无关,6,男,1547896887,0,0,（￣▽￣）
阿甘倒传,5,男,1547896768,0,0,别看了还是我
就请开始你的表演,5,保密,1547895889,0,0,不说了，开花开花
不想努力的riki,6,保密,1547895883,1,0,看的早了，弹幕少，没有灵魂
_分层设色_,5,女,1547895873,0,0,是哪位幸运观众上电视了
Steve的星星盾牌,6,保密,1547895865,1,0,一边看电视一边看哔哩哔哩
Steve的星星盾牌,6,保密,1547895854,0,0,哈哈哈哈
flandersdong,6,保密,1547895840,3,0,无良1818黄金眼为鸿毛药酒做宣传推广 既当又立
洛天依的圈外男友,6,男,1547896163,0,0,这个声音可以找个萌妹子，更加接地气
清风袭月,6,男,1547896157,0,0,隐藏视频差点没发现
动漫推荐站,5,保密,1547896098,0,0,你们怎么怎么优秀
kf-u,6,男,1547896045,0,0,比利比利
铁头娃翠花,5,保密,1547895973,0,0,开花
仝仝i,6,女,1547895807,0,0,哈哈哈哈，笑死我了
亚拉拉伊卡,6,男,1547895753,0,0,嘤嘤嘤
celiafive,6,女,1547895743,0,0,我来了！
云煮空楼,6,女,1547895794,0,0,原来不是在直播呀
聪明的F,6,女,1547895752,0,0,原来不是直播吗
谜谜砂,6,男,1547895729,0,0,挤一挤
探tan花,5,男,1547895728,0,0,哇⊙∀⊙！
cjqqqq,6,男,1547895719,0,0,火钳刘明
zhengmengwei1991,5,保密,1547895705,0,0,第二
西尔瑞思,6,保密,1547895703,0,0,来啦
春池森,5,男,1547895701,0,0,第二！
lose丶馥鳞,5,女,1547895701,0,0,第二
Taffycfm,6,女,1547895953,0,0,最爱的系列
是小二玥吖,6,女,1547895943,0,0,真好
2021bl,5,男,1658103340,0,0,所以他的主持人是不是B站的那个
波尼波尼姗,5,保密,1655000696,0,0,疯狂要求阿B去开发另一个节目《和事佬》真的，搞一个阿B上和事佬的节目～一定狗血[doge][doge]
狠活俱乐部,6,男,1654786130,1,0,@阿如1219
王德荣的螺蛳粉,5,保密,1650120060,0,0,@好大一根辣条
啊哈哈哈哈呀哈哈哈,6,女,1647433786,0,0,家里大人从来不看新闻[保卫萝卜_白眼]他们的无知已经没救了
snake9119,6,保密,1643848591,0,0,2022年初三，笑死人了
